User_ID,User_Name,Gender,City,Movie,Genre,Actor,Director,OTT_Platform,Movie_Rating,Watch_Time_Minutes,Wishlist_Movies,Watch_History,Recommended_Movie,Watch_Date
720,Vivaan Singh,Male,Hyderabad,Avatar,Action,Ram Charan,Atlee,Amazon Prime,2,74,"The Batman, Pushpa, Titanic","Interstellar, Inception, Avatar",Pushpa,2024-07-27
721,Shaurya Shetty,Female,Hyderabad,Interstellar,Sci-Fi,Yash,Todd Phillips,ZEE5,4,133,"Avatar, Pushpa, The Batman","RRR, Inception, Interstellar, Titanic, The Batman",Avengers,2024-03-30
722,Ira Reddy,Female,Pune,Avengers,Action,Ram Charan,Matt Reeves,Disney+ Hotstar,5,207,"RRR, Interstellar","Avengers, The Batman, Joker, Inception",Pushpa,2024-08-24
723,Aanya Mehta,Male,Delhi,Pushpa,Action,Yash,Prashanth Neel,Netflix,1,64,Inception,"RRR, Joker, Interstellar, The Batman",KGF,2024-10-14
724,Ishaan Sharma,Female,Hyderabad,Avengers,Action,Jr NTR,Sukumar,ZEE5,3,101,"Inception, KGF, Interstellar","Joker, Avengers",Avengers,2024-03-23
725,Aanya Nair,Female,Bangalore,The Batman,Action,Joaquin Phoenix,James Cameron,Disney+ Hotstar,3,188,"Titanic, RRR, Inception","Titanic, Avatar, Pushpa, Avengers",Interstellar,2024-05-21
726,Ananya Shetty,Male,Bangalore,Titanic,Romance,Shah Rukh Khan,Sukumar,Netflix,1,174,KGF,"KGF, Titanic, The Batman, Avatar",Pushpa,2024-06-17
727,Arjun Shetty,Male,Hyderabad,Interstellar,Sci-Fi,Shah Rukh Khan,S. S. Rajamouli,SonyLIV,1,50,Pushpa,"Pushpa, RRR",The Batman,2024-11-05
728,Aadhya Agarwal,Female,Mumbai,The Batman,Action,Allu Arjun,Sandeep Reddy Vanga,SonyLIV,1,94,"Avengers, The Batman","Avengers, Joker",Avatar,2024-02-18
729,Krishna Reddy,Male,Bangalore,Interstellar,Sci-Fi,Shah Rukh Khan,Christopher Nolan,Disney+ Hotstar,5,205,Avatar,"Avengers, KGF, Joker",Pushpa,2024-02-04
730,Aadhya Das,Female,Pune,Inception,Sci-Fi,Christian Bale,S. S. Rajamouli,Amazon Prime,4,36,"Pushpa, Avatar, Inception","RRR, Avengers, Interstellar, Avatar, Inception",RRR,2024-11-26
731,Ira Singh,Male,Hyderabad,Pushpa,Action,Yash,Sukumar,ZEE5,1,72,Interstellar,"Pushpa, Inception, RRR",Inception,2024-11-21
732,Aanya Joshi,Male,Hyderabad,KGF,Action,Leonardo DiCaprio,Atlee,ZEE5,4,142,"KGF, Inception","Avengers, KGF, Titanic, Joker",Pushpa,2024-11-26
733,Aadhya Yadav,Female,Bangalore,Pushpa,Action,Joaquin Phoenix,Russo Brothers,SonyLIV,1,146,The Batman,"Avatar, Joker",Titanic,2024-06-23
734,Ananya Reddy,Female,Pune,Inception,Sci-Fi,Shah Rukh Khan,Christopher Nolan,Disney+ Hotstar,3,179,"KGF, Pushpa","Pushpa, Avengers, The Batman",Interstellar,2024-06-19
735,Aadhya Shetty,Male,Mumbai,KGF,Action,Robert Downey Jr.,Todd Phillips,Disney+ Hotstar,2,74,Joker,"Pushpa, Inception, RRR",Inception,2024-06-11
736,Shaurya Mehta,Male,Delhi,KGF,Action,Allu Arjun,Christopher Nolan,Netflix,3,109,"RRR, Interstellar, Pushpa","Interstellar, Titanic, Avatar, KGF, The Batman",Joker,2024-01-14
737,Ishaan Sharma,Female,Bangalore,Inception,Sci-Fi,Christian Bale,Atlee,ZEE5,1,132,Interstellar,"Avatar, The Batman, Titanic, Pushpa",Titanic,2024-02-23
738,Riya Agarwal,Female,Mumbai,Pushpa,Action,Christian Bale,S. S. Rajamouli,SonyLIV,2,168,Inception,"KGF, RRR, Inception, Joker, Titanic",Joker,2024-08-05
739,Ananya Das,Female,Delhi,Pushpa,Action,Shah Rukh Khan,Atlee,ZEE5,2,122,"The Batman, Inception","Avengers, Avatar",Pushpa,2024-06-06
740,Shaurya Gupta,Female,Delhi,Avatar,Action,Yash,Atlee,Amazon Prime,1,93,"Avengers, Interstellar","Joker, KGF, Interstellar",Interstellar,2024-10-01
741,Ishaan Kulkarni,Female,Hyderabad,Joker,Drama,Leonardo DiCaprio,Russo Brothers,ZEE5,4,200,"Joker, RRR","RRR, Interstellar, The Batman",RRR,2024-12-27
742,Ananya Yadav,Male,Hyderabad,Avengers,Action,Shah Rukh Khan,James Cameron,Netflix,4,187,"Pushpa, Joker, Avengers","KGF, Joker, Avengers, Pushpa, Interstellar",Avatar,2024-05-07
743,Aarav Nair,Male,Mumbai,Joker,Drama,Yash,James Cameron,ZEE5,3,48,"Inception, The Batman, Pushpa","RRR, Avengers, Interstellar, Inception",Avengers,2024-10-22
744,Aadhya Choudhary,Female,Pune,Pushpa,Action,Ram Charan,Todd Phillips,ZEE5,5,46,"KGF, Avatar, Titanic","The Batman, RRR",Joker,2024-05-19
745,Ananya Bansal,Male,Delhi,The Batman,Action,Yash,James Cameron,Disney+ Hotstar,5,98,KGF,"The Batman, RRR, Avengers",Pushpa,2024-01-10
746,Aadhya Mehta,Female,Bangalore,Avengers,Action,Ram Charan,Russo Brothers,SonyLIV,4,86,"Avatar, Pushpa, Interstellar","RRR, KGF, Pushpa, Avatar, Interstellar",RRR,2024-08-25
747,Myra Kulkarni,Male,Delhi,Titanic,Romance,Shah Rukh Khan,Matt Reeves,Netflix,5,37,Avatar,"Inception, Titanic, Joker, Avengers",Titanic,2024-06-07
748,Aarav Iyer,Female,Bangalore,Avatar,Action,Leonardo DiCaprio,James Cameron,SonyLIV,1,99,Inception,"Interstellar, Joker, RRR, Avatar, KGF",KGF,2024-03-04
749,Ishaan Kapoor,Female,Hyderabad,KGF,Action,Christian Bale,Russo Brothers,Amazon Prime,3,121,The Batman,"Titanic, Avengers, The Batman, RRR, Avatar",Avatar,2024-07-29
750,Aadhya Kulkarni,Female,Bangalore,RRR,Drama,Allu Arjun,S. S. Rajamouli,SonyLIV,1,182,"Avengers, Joker","Interstellar, The Batman, Joker",Joker,2024-01-25
751,Diya Singh,Male,Hyderabad,Joker,Drama,Prabhas,Sukumar,Disney+ Hotstar,5,226,KGF,"Interstellar, RRR, Pushpa, Avengers",Titanic,2024-03-05
752,Aanya Kulkarni,Female,Pune,Avengers,Action,Allu Arjun,Todd Phillips,Netflix,5,77,Avengers,"Avengers, Avatar",Avengers,2024-10-29
753,Vihaan Kulkarni,Male,Delhi,The Batman,Action,Joaquin Phoenix,S. S. Rajamouli,Amazon Prime,1,132,"KGF, Interstellar","Interstellar, Joker",KGF,2024-07-03
754,Sai Khan,Male,Bangalore,RRR,Drama,Shah Rukh Khan,Atlee,Amazon Prime,4,106,RRR,"Interstellar, Inception, KGF, Avatar, RRR",Interstellar,2024-09-28
755,Aditya Malhotra,Female,Hyderabad,Joker,Drama,Leonardo DiCaprio,Atlee,Amazon Prime,5,59,Pushpa,"Pushpa, The Batman, Inception, Joker, Avatar",Joker,2024-07-18
756,Sara Bansal,Female,Bangalore,Interstellar,Sci-Fi,Allu Arjun,Prashanth Neel,ZEE5,3,209,Titanic,"Titanic, Joker, Avengers",Inception,2024-11-13
757,Aadhya Bansal,Male,Hyderabad,Inception,Sci-Fi,Leonardo DiCaprio,Christopher Nolan,Disney+ Hotstar,2,131,The Batman,"Avatar, Titanic, The Batman, Interstellar",Inception,2024-01-06
758,Pooja Patel,Male,Mumbai,Interstellar,Sci-Fi,Prabhas,Prashanth Neel,SonyLIV,2,119,"Avengers, The Batman","Interstellar, Avatar, Inception, Titanic, Joker",The Batman,2024-10-14
759,Aadhya Singh,Male,Chennai,Pushpa,Action,Joaquin Phoenix,Atlee,Amazon Prime,2,207,"Avengers, Joker, Inception","RRR, KGF",Titanic,2024-04-05
760,Sara Reddy,Female,Hyderabad,Pushpa,Action,Jr NTR,James Cameron,Amazon Prime,2,192,"Avengers, Interstellar, Pushpa","Interstellar, Inception, Pushpa",Pushpa,2024-04-20
761,Vivaan Mehta,Male,Hyderabad,Interstellar,Sci-Fi,Christian Bale,Atlee,Disney+ Hotstar,4,139,"Avengers, Pushpa","KGF, RRR, Avatar, Pushpa, Interstellar",Interstellar,2024-05-12
762,Ananya Shetty,Female,Bangalore,Avengers,Action,Prabhas,Christopher Nolan,SonyLIV,3,81,"Interstellar, KGF","KGF, Avengers",Inception,2024-12-17
763,Sara Singh,Male,Chennai,Inception,Sci-Fi,Ram Charan,Prashanth Neel,ZEE5,2,165,"Pushpa, Interstellar","RRR, KGF, Avatar",Titanic,2024-04-08
764,Aanya Joshi,Male,Mumbai,KGF,Action,Robert Downey Jr.,S. S. Rajamouli,Amazon Prime,4,100,"Titanic, Inception, Joker","Avengers, Titanic, Inception, KGF, Pushpa",Pushpa,2024-05-24
765,Riya Singh,Male,Bangalore,Avatar,Action,Yash,Matt Reeves,SonyLIV,4,233,Avengers,"Interstellar, RRR, KGF, The Batman",Pushpa,2024-11-28
766,Aarav Malhotra,Female,Hyderabad,Titanic,Romance,Joaquin Phoenix,Sukumar,Amazon Prime,3,136,Joker,"Avengers, Pushpa",The Batman,2024-07-17
767,Arjun Reddy,Male,Delhi,Joker,Drama,Ram Charan,Russo Brothers,Netflix,3,120,KGF,"RRR, Avatar",Avengers,2024-07-05
768,Shaurya Yadav,Male,Chennai,Pushpa,Action,Christian Bale,Prashanth Neel,ZEE5,4,160,Joker,"Titanic, RRR, Joker",Joker,2024-06-23
769,Ira Joshi,Male,Mumbai,Avengers,Action,Leonardo DiCaprio,Matt Reeves,SonyLIV,4,118,Inception,"Pushpa, KGF, Joker, Interstellar, Avengers",KGF,2024-04-05
770,Shaurya Verma,Male,Hyderabad,Interstellar,Sci-Fi,Leonardo DiCaprio,Prashanth Neel,SonyLIV,5,156,"Joker, The Batman, Avengers","Interstellar, KGF, RRR",Pushpa,2024-07-05
771,Anika Agarwal,Male,Delhi,Avatar,Action,Leonardo DiCaprio,Russo Brothers,SonyLIV,5,191,"RRR, Joker, KGF","RRR, Inception, Interstellar, Pushpa, Joker",Interstellar,2024-11-07
772,Myra Bansal,Male,Mumbai,RRR,Drama,Joaquin Phoenix,Sukumar,Amazon Prime,2,115,"Avatar, Joker","Avengers, Titanic, The Batman, Pushpa, KGF",Inception,2024-12-15
773,Sara Reddy,Male,Chennai,Pushpa,Action,Jr NTR,Russo Brothers,SonyLIV,5,53,"Titanic, Pushpa, Interstellar","Titanic, Pushpa, Avatar, Interstellar",Inception,2024-12-30
774,Vivaan Shetty,Female,Delhi,RRR,Drama,Robert Downey Jr.,Sandeep Reddy Vanga,Disney+ Hotstar,3,234,"Inception, Interstellar, Pushpa","Titanic, The Batman, Avengers, Joker",Avatar,2024-11-21
775,Reyansh Das,Female,Pune,The Batman,Action,Allu Arjun,Atlee,Amazon Prime,1,186,The Batman,"Titanic, Inception",KGF,2024-10-28
776,Ishaan Yadav,Female,Chennai,The Batman,Action,Leonardo DiCaprio,Matt Reeves,Amazon Prime,3,230,The Batman,"Inception, Joker, RRR",Interstellar,2024-10-22
777,Vivaan Yadav,Female,Hyderabad,Pushpa,Action,Shah Rukh Khan,James Cameron,ZEE5,5,234,"Avatar, The Batman, Joker","Inception, Pushpa, Avengers",Inception,2024-07-08
778,Pooja Verma,Female,Hyderabad,Titanic,Romance,Shah Rukh Khan,James Cameron,Netflix,3,55,"Pushpa, Joker, Inception","Pushpa, Interstellar",Joker,2024-09-30
779,Vivaan Reddy,Male,Chennai,Joker,Drama,Allu Arjun,James Cameron,SonyLIV,2,119,"Titanic, Joker, KGF","Interstellar, Joker, The Batman",The Batman,2024-07-10
780,Anika Das,Male,Mumbai,KGF,Action,Shah Rukh Khan,Prashanth Neel,Disney+ Hotstar,2,90,"Pushpa, Titanic","Inception, The Batman, KGF, Joker",Interstellar,2024-04-07
781,Anika Gupta,Female,Hyderabad,KGF,Action,Allu Arjun,Christopher Nolan,Disney+ Hotstar,1,165,KGF,"KGF, Interstellar",Avatar,2024-06-07
782,Anika Iyer,Male,Bangalore,The Batman,Action,Allu Arjun,Prashanth Neel,ZEE5,4,180,"RRR, Avatar","Inception, KGF, RRR, Avatar",Interstellar,2024-08-24
783,Reyansh Mehta,Female,Bangalore,Avengers,Action,Ram Charan,Christopher Nolan,SonyLIV,5,207,"Interstellar, Avatar, Pushpa","KGF, Avatar, Avengers",Avengers,2024-08-04
784,Aditya Shetty,Female,Chennai,Pushpa,Action,Joaquin Phoenix,Russo Brothers,Disney+ Hotstar,5,35,"RRR, Joker","Titanic, KGF, Pushpa, Interstellar, Inception",Pushpa,2024-07-20
785,Aditya Nair,Female,Hyderabad,Inception,Sci-Fi,Allu Arjun,Christopher Nolan,Amazon Prime,2,174,"Interstellar, Pushpa","Avatar, Pushpa",RRR,2024-07-19
786,Arjun Malhotra,Male,Bangalore,Avengers,Action,Ram Charan,Russo Brothers,Netflix,4,105,RRR,"Titanic, Avengers",Avatar,2024-05-26
787,Ishaan Kapoor,Female,Mumbai,Pushpa,Action,Shah Rukh Khan,Sukumar,Disney+ Hotstar,1,112,"Avatar, The Batman","RRR, Avatar, Pushpa",Pushpa,2024-08-31
788,Sai Khan,Female,Mumbai,Interstellar,Sci-Fi,Robert Downey Jr.,Christopher Nolan,SonyLIV,3,37,"Avatar, Avengers, Pushpa","RRR, KGF",Inception,2024-10-07
789,Anika Patel,Female,Chennai,The Batman,Action,Ram Charan,Russo Brothers,Netflix,5,91,Pushpa,"Joker, Titanic",Joker,2024-07-19
790,Ishaan Iyer,Male,Chennai,KGF,Action,Shah Rukh Khan,Prashanth Neel,SonyLIV,4,193,"KGF, Interstellar","Titanic, RRR, Avengers, Pushpa, Inception",Joker,2024-12-26
791,Riya Khan,Female,Delhi,Titanic,Romance,Jr NTR,James Cameron,Netflix,4,174,"RRR, The Batman, Pushpa","Interstellar, Inception",RRR,2024-03-15
792,Arjun Shetty,Male,Chennai,Interstellar,Sci-Fi,Jr NTR,Sandeep Reddy Vanga,SonyLIV,2,160,KGF,"Titanic, The Batman, Pushpa",Avengers,2024-08-29
793,Shaurya Patel,Male,Mumbai,KGF,Action,Robert Downey Jr.,S. S. Rajamouli,Amazon Prime,4,123,"Avengers, Interstellar","Pushpa, Joker, Titanic",Joker,2024-09-10
794,Riya Choudhary,Female,Mumbai,KGF,Action,Shah Rukh Khan,James Cameron,ZEE5,3,40,"Pushpa, Inception, Joker","RRR, Joker, Pushpa",The Batman,2024-05-20
795,Myra Bansal,Male,Bangalore,Interstellar,Sci-Fi,Christian Bale,Sukumar,Netflix,5,85,"Pushpa, Titanic","Interstellar, Inception, KGF",Interstellar,2024-06-24
796,Vihaan Singh,Female,Mumbai,The Batman,Action,Yash,Prashanth Neel,Disney+ Hotstar,5,71,Joker,"RRR, Inception",Pushpa,2024-10-17
797,Aarav Bansal,Male,Delhi,Joker,Drama,Shah Rukh Khan,Atlee,ZEE5,3,214,"Inception, RRR, Avatar","Pushpa, Avatar, KGF, Joker, The Batman",RRR,2024-03-29
798,Ira Nair,Female,Bangalore,Avengers,Action,Leonardo DiCaprio,Todd Phillips,SonyLIV,3,155,"Pushpa, Interstellar","Interstellar, Avatar, Pushpa",Pushpa,2024-12-17
799,Anika Sharma,Female,Hyderabad,Pushpa,Action,Christian Bale,Matt Reeves,SonyLIV,2,170,"Inception, The Batman","Pushpa, KGF, Avatar, Titanic, Avengers",Interstellar,2024-02-11
800,Diya Singh,Female,Chennai,Avatar,Action,Joaquin Phoenix,Russo Brothers,Netflix,2,142,"KGF, Inception","KGF, Joker, RRR",Titanic,2024-02-19
801,Pooja Nair,Female,Hyderabad,Avatar,Action,Robert Downey Jr.,S. S. Rajamouli,Netflix,4,131,"KGF, RRR","The Batman, KGF, Avatar, Inception",Joker,2024-12-30
802,Aanya Iyer,Female,Mumbai,The Batman,Action,Shah Rukh Khan,Matt Reeves,SonyLIV,4,178,"Interstellar, RRR, Avengers","Interstellar, Joker, The Batman, Inception, Titanic",KGF,2024-07-05
803,Riya Shetty,Male,Delhi,Joker,Drama,Leonardo DiCaprio,Todd Phillips,Disney+ Hotstar,1,98,"Titanic, Pushpa","The Batman, Avatar, Avengers, RRR",Interstellar,2024-03-22
804,Shaurya Khan,Male,Pune,Pushpa,Action,Shah Rukh Khan,Matt Reeves,ZEE5,3,148,"Inception, RRR, KGF","Avengers, The Batman, Titanic, Pushpa",The Batman,2024-12-22
805,Myra Mehta,Male,Mumbai,Pushpa,Action,Robert Downey Jr.,James Cameron,ZEE5,5,49,"KGF, RRR","Titanic, Pushpa",Avengers,2024-07-25
806,Ananya Khan,Female,Delhi,KGF,Action,Christian Bale,Sukumar,Disney+ Hotstar,4,118,"Interstellar, RRR","Interstellar, Avengers, Joker, Titanic, Avatar",Pushpa,2024-05-19
807,Sai Singh,Female,Hyderabad,KGF,Action,Joaquin Phoenix,S. S. Rajamouli,ZEE5,2,151,"Joker, Interstellar, Avengers","Avatar, RRR, KGF, Interstellar, Pushpa",KGF,2024-04-06
808,Vivaan Kulkarni,Male,Bangalore,Interstellar,Sci-Fi,Ram Charan,Russo Brothers,Disney+ Hotstar,4,194,"Avengers, Inception","RRR, Interstellar, The Batman, Avengers, Joker",Interstellar,2024-11-01
809,Arjun Iyer,Male,Bangalore,The Batman,Action,Joaquin Phoenix,Sandeep Reddy Vanga,Amazon Prime,2,156,"Inception, Pushpa","Avatar, Joker, Inception",Avengers,2024-05-14
810,Pooja Singh,Female,Pune,Pushpa,Action,Shah Rukh Khan,Sandeep Reddy Vanga,Disney+ Hotstar,5,191,KGF,"RRR, Avatar, Inception, Interstellar, Joker",Avengers,2024-05-25
811,Sai Malhotra,Female,Chennai,KGF,Action,Yash,Sandeep Reddy Vanga,Amazon Prime,2,69,Titanic,"Inception, Avengers, Interstellar",Pushpa,2024-11-23
812,Pooja Choudhary,Male,Bangalore,The Batman,Action,Allu Arjun,Russo Brothers,ZEE5,2,168,"Inception, RRR, Interstellar","Titanic, Interstellar, Pushpa, RRR",Titanic,2024-10-06
813,Pooja Gupta,Male,Delhi,The Batman,Action,Yash,Russo Brothers,Netflix,4,76,"Inception, Avatar, Pushpa","Pushpa, KGF, Joker, Avengers",Avengers,2024-04-10
814,Aanya Nair,Male,Hyderabad,The Batman,Action,Ram Charan,Russo Brothers,Netflix,3,117,"KGF, RRR","Joker, The Batman, Interstellar, Titanic, KGF",Interstellar,2024-07-13
815,Krishna Nair,Female,Mumbai,KGF,Action,Shah Rukh Khan,Sukumar,SonyLIV,4,34,Titanic,"Joker, Titanic",RRR,2024-03-15
816,Ira Kulkarni,Female,Delhi,KGF,Action,Robert Downey Jr.,James Cameron,Amazon Prime,4,189,"Interstellar, Avengers","Pushpa, The Batman, Titanic, Joker",RRR,2024-02-10
817,Ira Joshi,Male,Mumbai,Joker,Drama,Allu Arjun,Christopher Nolan,Disney+ Hotstar,5,152,"The Batman, RRR","KGF, The Batman, Interstellar",Joker,2024-08-30
818,Diya Sharma,Male,Mumbai,RRR,Drama,Prabhas,James Cameron,Disney+ Hotstar,1,43,"Pushpa, Joker","KGF, Inception, Avatar, Titanic",Avengers,2024-11-16
819,Pooja Kapoor,Male,Chennai,Avengers,Action,Ram Charan,Matt Reeves,Disney+ Hotstar,1,47,"Joker, The Batman","Titanic, Interstellar, Avatar",Pushpa,2024-07-04
820,Riya Khan,Male,Mumbai,Pushpa,Action,Shah Rukh Khan,Matt Reeves,Amazon Prime,5,30,"The Batman, Avatar, Interstellar","Joker, Interstellar",Inception,2024-04-03
821,Aadhya Gupta,Female,Bangalore,Inception,Sci-Fi,Yash,Todd Phillips,Disney+ Hotstar,4,173,Interstellar,"KGF, Avengers",KGF,2024-04-23
822,Aanya Reddy,Male,Delhi,Titanic,Romance,Shah Rukh Khan,Prashanth Neel,ZEE5,1,172,Titanic,"Pushpa, KGF, Avengers, RRR, Inception",Pushpa,2024-03-06
823,Anika Kapoor,Female,Delhi,Titanic,Romance,Robert Downey Jr.,Prashanth Neel,Disney+ Hotstar,1,83,"The Batman, Avatar, Avengers","KGF, Avengers",Titanic,2024-12-01
824,Anika Khan,Male,Bangalore,Interstellar,Sci-Fi,Leonardo DiCaprio,S. S. Rajamouli,SonyLIV,2,108,"RRR, Avengers, Inception","Inception, Pushpa",Inception,2024-01-28
825,Ananya Malhotra,Male,Delhi,KGF,Action,Prabhas,S. S. Rajamouli,Netflix,2,187,"The Batman, RRR, Avengers","Inception, Avatar, Interstellar, KGF, Titanic",Avengers,2024-01-29
826,Aditya Agarwal,Female,Mumbai,KGF,Action,Jr NTR,Prashanth Neel,Amazon Prime,3,181,KGF,"Joker, Inception, KGF, RRR",The Batman,2024-03-08
827,Aanya Das,Female,Bangalore,Interstellar,Sci-Fi,Shah Rukh Khan,S. S. Rajamouli,SonyLIV,2,192,Avengers,"Avatar, Interstellar",Pushpa,2024-11-15
828,Ananya Verma,Female,Hyderabad,Titanic,Romance,Leonardo DiCaprio,Matt Reeves,SonyLIV,2,202,"RRR, Titanic","Interstellar, Joker, Inception",RRR,2024-04-07
829,Ira Verma,Male,Bangalore,Interstellar,Sci-Fi,Robert Downey Jr.,James Cameron,ZEE5,3,193,"Titanic, Avatar, RRR","Pushpa, KGF",Avengers,2024-01-24
830,Shaurya Verma,Male,Bangalore,Titanic,Romance,Allu Arjun,James Cameron,ZEE5,5,115,"Titanic, Interstellar, KGF","Joker, Titanic, RRR, Interstellar",Pushpa,2024-10-05
831,Arjun Bansal,Female,Hyderabad,Avatar,Action,Christian Bale,S. S. Rajamouli,Disney+ Hotstar,5,127,"Pushpa, Avengers","The Batman, RRR",Pushpa,2024-05-05
832,Aadhya Singh,Male,Pune,KGF,Action,Christian Bale,Sukumar,Disney+ Hotstar,4,158,"Joker, RRR","Avatar, Inception, The Batman, Titanic",Avengers,2024-10-02
833,Anika Kulkarni,Female,Bangalore,RRR,Drama,Christian Bale,James Cameron,ZEE5,1,70,KGF,"KGF, Avengers, Avatar, Interstellar",Avatar,2024-04-18
834,Aditya Reddy,Female,Chennai,Inception,Sci-Fi,Allu Arjun,Prashanth Neel,ZEE5,2,138,"Titanic, The Batman, Avatar","Avengers, Inception, Pushpa",The Batman,2024-12-11
835,Vivaan Das,Male,Delhi,RRR,Drama,Allu Arjun,Prashanth Neel,ZEE5,1,33,"Avatar, RRR, The Batman","Interstellar, Avatar",Pushpa,2024-12-12
836,Aarav Mehta,Female,Delhi,Avengers,Action,Robert Downey Jr.,Sandeep Reddy Vanga,Netflix,4,80,"Titanic, Pushpa","Pushpa, Inception, RRR",Interstellar,2024-08-09
837,Aanya Reddy,Female,Pune,Titanic,Romance,Robert Downey Jr.,Sukumar,Amazon Prime,5,45,"Interstellar, RRR","Inception, KGF, Joker",Interstellar,2024-11-22
838,Vivaan Kulkarni,Female,Hyderabad,Avatar,Action,Jr NTR,Prashanth Neel,ZEE5,2,141,"Avatar, The Batman","Avatar, Avengers",The Batman,2024-12-16
839,Ishaan Bansal,Female,Bangalore,KGF,Action,Joaquin Phoenix,Russo Brothers,Disney+ Hotstar,3,238,"Avengers, Pushpa","Joker, RRR, Pushpa, Avengers, The Batman",KGF,2024-04-11
840,Anika Kapoor,Male,Mumbai,Pushpa,Action,Shah Rukh Khan,S. S. Rajamouli,Netflix,3,208,"Avengers, RRR","Pushpa, Avatar",Inception,2024-10-14
841,Sai Nair,Male,Hyderabad,KGF,Action,Shah Rukh Khan,Prashanth Neel,Amazon Prime,3,103,"Inception, Avatar, Titanic","Avatar, KGF",Joker,2024-06-25
842,Riya Kapoor,Male,Pune,Inception,Sci-Fi,Yash,Atlee,Netflix,5,227,"Titanic, Interstellar, RRR","Avatar, Avengers",Inception,2024-04-02
843,Aarav Shetty,Male,Bangalore,KGF,Action,Joaquin Phoenix,S. S. Rajamouli,ZEE5,5,74,"The Batman, Pushpa","Pushpa, Titanic, Inception, The Batman, KGF",KGF,2024-10-14
844,Sai Mehta,Female,Delhi,Inception,Sci-Fi,Christian Bale,Todd Phillips,Amazon Prime,1,160,"Avatar, Joker, Avengers","Joker, KGF",Inception,2024-09-21
845,Aadhya Iyer,Female,Bangalore,Pushpa,Action,Christian Bale,Todd Phillips,ZEE5,2,170,"KGF, Inception, RRR","Avengers, Pushpa, The Batman, Joker, Titanic",Avatar,2024-09-11
846,Sai Shetty,Female,Chennai,Interstellar,Sci-Fi,Ram Charan,James Cameron,ZEE5,1,102,"Inception, KGF, Interstellar","Pushpa, Joker, Avengers, Titanic, KGF",RRR,2024-03-01
847,Myra Kapoor,Female,Bangalore,Joker,Drama,Jr NTR,Sukumar,Disney+ Hotstar,1,178,"The Batman, Titanic, KGF","Titanic, The Batman, Avengers, Inception",Joker,2024-10-22
848,Vivaan Malhotra,Female,Mumbai,Interstellar,Sci-Fi,Prabhas,James Cameron,SonyLIV,5,188,KGF,"Avengers, Inception, Joker, Interstellar, KGF",The Batman,2024-08-20
849,Aadhya Das,Male,Bangalore,Joker,Drama,Joaquin Phoenix,S. S. Rajamouli,Disney+ Hotstar,3,97,"Interstellar, Titanic","KGF, Interstellar, The Batman, Joker, Avatar",Avengers,2024-05-01
850,Ananya Sharma,Male,Hyderabad,Avatar,Action,Joaquin Phoenix,Russo Brothers,Netflix,3,177,"Avatar, The Batman","Avatar, Avengers, The Batman",Titanic,2024-02-15
851,Ira Yadav,Male,Chennai,Inception,Sci-Fi,Prabhas,Prashanth Neel,SonyLIV,5,152,"Interstellar, RRR","Titanic, Joker, The Batman",RRR,2024-08-01
852,Shaurya Shetty,Male,Hyderabad,Avatar,Action,Shah Rukh Khan,Christopher Nolan,Netflix,2,169,"Pushpa, Avengers, RRR","Titanic, KGF, Avengers, RRR",Inception,2024-11-22
853,Aanya Joshi,Male,Pune,Avatar,Action,Allu Arjun,Sandeep Reddy Vanga,Amazon Prime,4,218,KGF,"Titanic, Avengers",Avengers,2024-02-23
854,Pooja Patel,Female,Bangalore,Joker,Drama,Jr NTR,Atlee,Netflix,2,232,RRR,"Avengers, KGF",Avatar,2024-07-07
855,Anika Bansal,Female,Chennai,Avatar,Action,Jr NTR,Matt Reeves,Disney+ Hotstar,2,188,"Inception, KGF","Interstellar, KGF",Titanic,2024-07-23
856,Diya Bansal,Female,Mumbai,Inception,Sci-Fi,Robert Downey Jr.,Sukumar,Amazon Prime,4,230,Interstellar,"Pushpa, RRR, The Batman, Inception",The Batman,2024-10-13
857,Aadhya Iyer,Male,Pune,Avengers,Action,Joaquin Phoenix,Matt Reeves,Netflix,3,99,"RRR, Avengers","Titanic, Inception",Avengers,2024-02-08
858,Anika Malhotra,Female,Mumbai,The Batman,Action,Prabhas,Prashanth Neel,ZEE5,1,93,"KGF, Interstellar, Pushpa","Avengers, Avatar",Titanic,2024-11-24
859,Sai Agarwal,Female,Chennai,Pushpa,Action,Christian Bale,Prashanth Neel,Netflix,2,160,"Avengers, Joker, The Batman","Titanic, The Batman, Joker",Pushpa,2024-01-23
860,Riya Bansal,Male,Hyderabad,KGF,Action,Allu Arjun,Matt Reeves,Amazon Prime,5,31,"Titanic, The Batman, Joker","Joker, Pushpa",Joker,2024-08-03
861,Shaurya Sharma,Male,Mumbai,Interstellar,Sci-Fi,Allu Arjun,Todd Phillips,Disney+ Hotstar,1,147,Interstellar,"RRR, The Batman",Pushpa,2024-06-12
862,Reyansh Shetty,Male,Chennai,Interstellar,Sci-Fi,Prabhas,Sukumar,Amazon Prime,5,138,"The Batman, Avengers","KGF, Joker, Titanic, RRR, Inception",KGF,2024-07-14
863,Diya Gupta,Female,Mumbai,Avatar,Action,Jr NTR,S. S. Rajamouli,Disney+ Hotstar,2,122,Avatar,"Joker, RRR, Avatar",Joker,2024-10-03
